Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
115.199,179.321,594,263,151470,255.0,0.0,255.0,255.0,255.0,268.126,749.721,24.598359978000246,2.784,0.324,2.8,268.127,749.72,24.077,264,745,18,10,10,13
152.823,233.591,788,367,200940,255.0,0.0,255.0,255.0,255.0,308.522,753.791,24.564911291052276,3.2,0.713,3.145,308.523,753.791,23.805,304,747,18,9,15,12
128.581,216.656,663,319,169065,255.0,0.0,255.0,255.0,255.0,332.489,772.899,24.851707450982545,2.931,0.498,2.969,332.49,772.9,23.718,329,767,18,9,13,13
246.301,453.133,1270,628,323850,255.0,0.0,255.0,255.0,255.0,465.849,775.199,26.02475124853846,3.853,0.891,3.873,465.85,775.2,24.35,460,767,18,13,18,15
160.193,220.502,826,329,210630,255.0,0.0,255.0,255.0,255.0,109.745,773.219,24.546925314375294,3.165,0.366,3.141,109.745,773.222,24.402,105,767,18,10,13,13
131.102,216.492,676,322,172380,255.0,0.0,255.0,255.0,255.0,349.389,778.694,25.195635626309603,2.914,0.407,2.949,349.39,778.692,23.87,345,774,18,10,11,13
191.029,246.79,985,389,251175,255.0,0.0,255.0,255.0,255.0,178.499,780.71,25.14057155486255,3.373,0.405,3.336,178.5,780.707,24.573,174,775,18,10,13,14
186.374,241.043,961,377,245055,255.0,0.0,255.0,255.0,255.0,138.485,785.18,24.64711335821363,3.328,0.386,3.294,138.486,785.182,24.107,133,780,18,11,13,13
117.138,195.492,604,278,154020,255.0,0.0,255.0,255.0,255.0,62.106,784.099,23.755073968446144,2.815,0.382,2.819,62.106,784.1,23.871,58,779,18,9,11,12
147.005,215.847,758,317,193290,255.0,0.0,255.0,255.0,255.0,575.243,791.202,25.481818868407604,3.09,0.422,3.066,575.243,791.202,23.507,571,786,18,10,12,12
107.442,163.467,554,248,141270,255.0,0.0,255.0,255.0,255.0,751.623,792.966,25.563182913172408,2.708,0.249,2.72,751.623,792.966,23.619,748,789,18,9,9,12
