Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
316.700,359.135,1633,572,416415,255,0,255,255,255,280.291,510.807,22.633,4.013,0.559,4.101,280.292,510.805,22.633,274,504,14,13,15,19
132.847,193.809,685,294,174675,255,0,255,255,255,180.969,557.054,20.923,2.946,0.402,3.013,180.970,557.054,20.923,177,552,14,9,11,14
289.743,330.803,1494,506,380970,255,0,255,255,255,164.854,566.937,21.472,3.891,0.433,3.902,164.855,566.938,21.472,159,560,14,13,14,16
234.859,282.771,1211,454,308805,255,0,255,255,255,201.358,572.304,22.014,3.588,0.419,3.624,201.359,572.301,22.014,197,566,14,10,14,17
277.719,330.388,1432,517,365160,255,0,255,255,255,382.279,579.325,22.629,3.898,0.680,3.916,382.279,579.329,22.629,376,574,14,14,12,18
213.719,281.372,1102,450,281010,255,0,255,255,255,989.948,600.344,22.583,3.468,0.496,3.521,989.944,600.343,22.583,986,595,14,9,13,17
275.198,331.622,1419,500,361845,255,0,255,255,255,337.855,609.516,22.641,3.863,0.545,3.764,337.855,609.518,22.641,331,604,14,14,13,20
142.932,203.129,737,301,187935,255,0,255,255,255,374.695,617.486,20.925,3.011,0.301,3.009,374.695,617.485,20.925,370,613,14,10,10,14
273.064,310.283,1408,510,359040,255,0,255,255,255,211.788,621.745,21.705,3.796,0.390,3.783,211.789,621.742,21.705,205,617,14,14,11,18
313.791,459.230,1618,675,412590,255,0,255,255,255,462.806,635.148,22.009,3.991,0.520,4.039,462.805,635.144,22.009,457,629,14,12,14,19
248.046,593.176,1279,745,326145,255,0,255,255,255,436.057,636.987,20.952,3.906,0.847,3.981,436.058,636.985,20.952,429,631,14,15,14,18
161.938,224.763,835,344,212925,255,0,255,255,255,298.388,639.632,20.745,3.150,0.420,3.196,298.389,639.632,20.745,293,635,14,12,10,15
222.834,272.675,1149,437,292995,255,0,255,255,255,312.116,642.223,21.615,3.525,0.406,3.482,312.117,642.226,21.615,307,638,14,12,10,17
310.882,346.023,1603,541,408765,255,0,255,255,255,153.436,652.812,22.360,4.040,0.555,3.956,153.437,652.810,22.360,148,646,14,13,15,17
112.290,176.065,579,269,147645,255,0,255,255,255,261.000,662.955,20.889,2.787,0.457,2.762,261.001,662.955,20.889,257,658,14,8,11,14
103.175,163.303,532,250,135660,255,0,255,255,255,215.972,669.724,19.921,2.700,0.434,2.692,215.972,669.723,19.921,212,665,14,8,10,13
297.500,455.515,1534,650,391170,255,0,255,255,255,136.588,678.885,22.824,3.941,0.606,3.952,136.589,678.887,22.824,131,673,14,12,15,19
135.369,195.230,698,306,177990,255,0,255,255,255,283.898,683.186,21.516,2.962,0.472,2.962,283.900,683.186,21.516,280,679,14,8,10,16
171.635,272.959,885,408,225675,255,0,255,255,255,379.281,681.986,21.859,3.487,0.999,3.560,379.282,681.985,21.859,372,676,14,14,14,15
300.797,382.124,1551,620,395505,255,0,255,255,255,161.738,685.338,22.803,3.894,0.532,3.996,161.739,685.336,22.803,156,678,14,12,15,18
318.446,421.939,1642,652,418710,255,0,255,255,255,426.940,697.939,23.357,4.020,0.617,4.005,426.938,697.934,23.357,421,691,14,16,14,19
172.217,232.707,888,358,226440,255,0,255,255,255,193.320,722.338,21.697,3.234,0.470,3.263,193.321,722.340,21.697,189,717,14,9,12,16
225.162,386.483,1161,537,296055,255,0,255,255,255,937.159,739.276,21.883,3.682,0.848,3.638,937.158,739.279,21.883,932,731,14,11,17,17
231.950,383.511,1196,532,304980,255,0,255,255,255,659.075,780.749,22.063,3.701,0.656,3.664,659.080,780.748,22.063,654,774,14,11,15,18
356.651,407.254,1839,622,468945,255,0,255,255,255,909.977,806.022,21.491,4.290,0.753,4.188,909.980,806.031,21.491,903,798,14,16,17,16
259.877,520.635,1340,674,341700,255,0,255,255,255,574.496,826.133,20.784,4.050,0.898,4.170,574.495,826.130,20.784,568,818,14,15,17,18
380.506,410.412,1962,640,500310,255,0,255,255,255,804.435,831.014,21.493,4.300,0.522,4.303,804.442,831.012,21.493,797,823,14,15,17,17
229.234,341.204,1182,493,301410,255,0,255,255,255,633.589,837.550,20.477,3.616,0.555,3.603,633.588,837.554,20.477,629,832,14,13,14,16
228.265,284.934,1177,437,300135,255,0,255,255,255,761.105,842.647,22.185,3.563,0.378,3.578,761.105,842.645,22.185,756,837,14,11,13,17
341.136,596.071,1759,830,448545,255,0,255,255,255,71.105,850.376,22.226,4.394,1.008,4.357,71.106,850.376,22.226,63,838,14,17,22,18
320.967,484.590,1655,718,422025,255,0,255,255,255,281.697,857.743,22.912,4.169,0.862,4.119,281.698,857.736,22.912,276,848,14,11,18,19
59.539,116.178,307,165,78285,255,0,255,255,255,659.583,865.469,19.153,2.225,0.398,2.181,659.584,865.469,19.153,657,861,14,6,10,11
333.185,476.975,1718,778,438090,255,0,255,255,255,362.082,866.204,22.439,4.126,1.103,4.003,362.081,866.208,22.439,354,857,14,15,20,18
183.659,251.019,947,377,241485,255,0,255,255,255,846.701,877.088,20.170,3.317,0.382,3.282,846.700,877.084,20.170,841,872,14,13,12,16
81.648,139.047,421,213,107355,255,0,255,255,255,689.038,874.454,19.589,2.448,0.310,2.450,689.039,874.454,19.589,685,870,14,8,9,13
304.094,346.471,1568,527,399840,255,0,255,255,255,789.372,876.773,20.744,3.978,0.432,3.982,789.370,876.778,20.744,782,870,14,16,14,15
220.701,285.218,1138,429,290190,255,0,255,255,255,146.397,883.134,20.874,3.541,0.432,3.519,146.398,883.138,20.874,141,877,14,12,14,15
76.605,136.731,395,207,100725,255,0,255,255,255,661.203,888.081,19.175,2.427,0.419,2.498,661.203,888.081,19.175,658,884,14,7,9,12
201.113,279.274,1037,412,264435,255,0,255,255,255,518.315,893.621,19.777,3.460,0.513,3.435,518.316,893.617,19.777,513,888,14,11,15,13
263.561,366.247,1359,541,346545,255,0,255,255,255,126.646,902.029,21.111,3.789,0.484,3.836,126.647,902.036,21.111,119,896,14,15,13,16
124.120,214.318,640,310,163200,255,0,255,255,255,311.478,910.128,19.267,2.937,0.593,2.927,311.479,910.129,19.267,307,904,14,9,13,12
301.185,374.169,1553,563,396015,255,0,255,255,255,84.697,912.996,21.095,4.040,0.821,3.984,84.698,912.995,21.095,78,905,14,13,18,15
321.937,402.151,1660,629,423300,255,0,255,255,255,27.056,919.563,21.238,4.000,0.395,4.033,27.056,919.552,21.238,21,914,14,13,13,16
380.312,515.697,1961,766,500055,255,0,255,255,255,183.624,929.203,21.041,4.488,1.092,4.443,183.625,929.207,21.041,176,920,14,16,24,16
23.466,68.726,121,89,30855,255,0,255,255,255,300.736,945.281,16.686,1.636,0.429,1.619,300.736,945.281,16.686,298,942,14,6,7,7
45.381,147.416,234,172,59670,255,0,255,255,255,355.821,945.423,20.303,2.323,0.886,2.191,355.821,945.423,20.303,353,938,14,8,12,14
9.115,46.666,47,47,11985,255,0,255,255,255,293.511,952.723,18.362,1.375,0.526,1.303,293.511,952.723,18.362,290,952,14,6,4,9
23.466,79.149,121,97,30855,255,0,255,255,255,311.826,1012.959,17.438,1.573,0.432,1.549,311.826,1012.959,17.438,308,1009,14,7,8,8
4.073,23.775,21,21,5355,255,0,255,255,255,1012.190,217.952,15.619,1.014,0.435,0.999,1012.190,217.952,15.619,1010,216,15,6,4,2
283.149,340.287,1460,505,372300,255,0,255,255,255,329.721,412.581,24.398,3.896,0.548,3.872,329.722,412.579,24.398,323,406,15,14,14,19
293.622,337.829,1514,521,386070,255,0,255,255,255,160.574,424.203,23.647,3.891,0.404,3.884,160.575,424.203,23.647,154,418,15,14,13,18
244.362,290.376,1260,472,321300,255,0,255,255,255,289.149,430.190,23.044,3.640,0.458,3.713,289.150,430.189,23.044,283,425,15,13,11,17
250.761,307.355,1293,483,329715,255,0,255,255,255,442.247,457.685,23.519,3.730,0.606,3.808,442.247,457.684,23.519,435,453,15,15,11,19
248.822,308.481,1283,484,327165,255,0,255,255,255,210.789,459.739,24.589,3.712,0.565,3.623,210.790,459.737,24.589,205,455,15,12,11,21
255.222,303.301,1316,479,335580,255,0,255,255,255,520.429,464.840,23.814,3.700,0.440,3.716,520.429,464.842,23.814,514,460,15,14,11,18
275.779,341.226,1422,525,362610,255,0,255,255,255,53.118,481.284,23.281,3.870,0.680,3.807,53.118,481.284,23.281,48,473,15,11,18,17
75.830,139.211,391,206,99705,255,0,255,255,255,359.719,483.409,20.389,2.411,0.408,2.416,359.719,483.410,20.389,356,480,15,8,9,13
193.744,263.606,999,404,254745,255,0,255,255,255,970.470,495.704,22.315,3.390,0.492,3.381,970.466,495.704,22.315,965,489,15,11,13,16
111.708,172.350,576,262,146880,255,0,255,255,255,334.358,501.495,21.714,2.753,0.408,2.799,334.359,501.494,21.714,330,498,15,10,8,14
234.859,304.689,1211,492,308805,255,0,255,255,255,48.904,505.283,23.104,3.569,0.403,3.583,48.904,505.280,23.104,44,500,15,11,12,17
115.781,172.350,597,260,152235,255,0,255,255,255,370.027,508.216,21.424,2.790,0.340,2.772,370.027,508.216,21.424,366,504,15,9,9,14
222.253,269.397,1146,446,292230,255,0,255,255,255,417.516,507.524,23.067,3.525,0.444,3.543,417.517,507.522,23.067,413,502,15,10,12,17
150.884,238.563,778,352,198390,255,0,255,255,255,307.302,511.168,21.897,3.103,0.510,3.121,307.303,511.169,21.897,302,505,15,11,13,14
154.180,214.492,795,330,202725,255,0,255,255,255,353.176,513.201,21.421,3.113,0.430,3.166,353.177,513.202,21.421,349,508,15,10,12,14
285.670,330.191,1473,491,375615,255,0,255,255,255,251.798,521.315,23.297,3.875,0.364,3.877,251.799,521.314,23.297,246,514,15,14,14,18
119.854,185.254,618,269,157590,255,0,255,255,255,369.039,532.618,20.744,2.848,0.380,2.891,369.040,532.618,20.744,365,528,15,10,10,13
103.757,165.652,535,250,136425,255,0,255,255,255,296.585,537.187,21.424,2.688,0.362,2.683,296.586,537.187,21.424,293,533,15,8,10,14
143.514,196.311,740,317,188700,255,0,255,255,255,203.554,537.966,22.242,3.013,0.400,2.990,203.555,537.966,22.242,200,534,15,9,9,16
231.950,279.657,1196,446,304980,255,0,255,255,255,281.932,546.466,22.627,3.581,0.442,3.594,281.933,546.468,22.627,276,541,15,11,13,16
284.507,316.358,1467,520,374085,255,0,255,255,255,355.142,548.716,23.031,3.843,0.464,3.869,355.142,548.721,23.031,350,543,15,11,13,18
269.380,369.034,1389,551,354195,255,0,255,255,255,240.063,546.920,21.878,4.094,1.184,3.993,240.064,546.924,21.878,233,537,15,17,18,15
297.307,330.016,1533,526,390915,255,0,255,255,255,388.522,558.502,23.187,3.960,0.528,3.952,388.525,558.500,23.187,383,551,15,12,15,17
290.713,329.251,1499,508,382245,255,0,255,255,255,342.124,561.707,22.941,3.873,0.332,3.867,342.125,561.709,22.941,337,555,15,13,14,17
283.925,326.771,1464,513,373320,255,0,255,255,255,258.392,569.352,22.911,3.892,0.530,3.836,258.393,569.350,22.911,254,562,15,11,15,17
227.101,284.322,1171,442,298605,255,0,255,255,255,302.285,574.084,22.507,3.576,0.486,3.521,302.285,574.081,22.507,298,569,15,11,12,17
273.452,318.347,1410,493,359550,255,0,255,255,255,235.452,574.716,22.445,3.823,0.467,3.757,235.453,574.714,22.445,231,568,15,12,15,16
117.332,171.880,605,272,154275,255,0,255,255,255,1018.988,577.304,21.155,2.791,0.385,2.843,1018.986,577.305,21.155,1016,573,15,7,10,14
126.253,182.763,651,286,166005,255,0,255,255,255,151.551,579.515,21.567,2.859,0.294,2.847,151.552,579.515,21.567,148,575,15,9,10,14
153.599,210.592,792,333,201960,255,0,255,255,255,418.051,589.264,22.231,3.093,0.365,3.120,418.051,589.263,22.231,413,585,15,11,10,14
108.605,165.346,560,258,142800,255,0,255,255,255,313.498,595.223,20.821,2.735,0.366,2.739,313.499,595.225,20.821,310,591,15,9,9,13
127.999,187.111,660,286,168300,255,0,255,255,255,361.902,597.582,21.341,2.900,0.347,2.896,361.902,597.582,21.341,358,593,15,9,10,14
132.459,194.126,683,299,174165,255,0,255,255,255,562.657,598.413,22.313,2.934,0.380,2.925,562.659,598.413,22.313,559,594,15,9,10,15
90.763,150.104,468,235,119340,255,0,255,255,255,260.635,600.748,20.750,2.579,0.458,2.621,260.635,600.748,20.750,257,596,15,7,10,13
138.278,191.307,713,301,181815,255,0,255,255,255,162.077,616.968,21.574,2.969,0.289,2.932,162.078,616.968,21.574,158,613,15,10,9,14
140.799,199.709,726,314,185130,255,0,255,255,255,486.280,619.959,23.110,2.992,0.364,2.977,486.280,619.958,23.110,481,616,15,11,9,16
300.991,374.355,1552,553,395760,255,0,255,255,255,122.416,639.196,23.846,3.925,0.418,3.910,122.417,639.195,23.846,116,631,15,13,16,19
127.417,189.297,657,285,167535,255,0,255,255,255,538.111,639.845,22.049,2.900,0.339,2.903,538.112,639.845,22.049,534,636,15,10,9,15
144.871,203.304,747,323,190485,255,0,255,255,255,204.177,643.036,21.649,3.026,0.425,3.072,204.178,643.037,21.649,200,639,15,9,10,15
132.847,191.952,685,311,174675,255,0,255,255,255,359.587,645.537,21.581,2.934,0.406,2.922,359.588,645.537,21.581,355,642,15,10,8,15
135.756,190.542,700,299,178500,255,0,255,255,255,411.650,655.706,21.880,2.946,0.343,2.950,411.651,655.706,21.880,407,652,15,10,9,15
133.817,190.061,690,301,175950,255,0,255,255,255,174.775,665.813,21.183,2.939,0.381,2.967,174.776,665.812,21.183,171,661,15,8,11,13
123.344,183.866,636,294,162180,255,0,255,255,255,303.134,667.014,21.912,2.858,0.466,2.861,303.134,667.014,21.912,299,663,15,8,10,15
132.653,188.816,684,288,174420,255,0,255,255,255,212.414,695.098,21.406,2.923,0.263,2.933,212.415,695.098,21.406,208,691,15,10,10,14
230.398,362.380,1188,554,302940,255,0,255,255,255,258.891,702.800,22.870,4.310,1.608,4.483,258.892,702.804,22.870,250,694,15,17,20,17
111.320,177.168,574,262,146370,255,0,255,255,255,230.993,697.960,21.927,2.769,0.416,2.766,230.994,697.961,21.927,227,694,15,10,9,15
126.253,184.937,651,285,166005,255,0,255,255,255,170.591,710.682,22.155,2.868,0.342,2.867,170.592,710.682,22.155,166,707,15,10,9,14
121.211,186.041,625,288,159375,255,0,255,255,255,181.664,725.816,22.462,2.868,0.465,2.918,181.665,725.816,22.462,177,721,15,10,10,15
260.264,383.511,1342,560,342210,255,0,255,255,255,900.552,726.681,22.729,3.820,0.799,3.765,900.558,726.680,22.729,895,718,15,12,17,16
274.228,376.223,1414,579,360570,255,0,255,255,255,345.576,742.936,23.786,3.811,0.526,3.760,345.576,742.939,23.786,339,738,15,15,12,17
396.215,422.354,2043,689,520965,255,0,255,255,255,912.554,767.704,22.360,4.414,0.676,4.324,912.553,767.703,22.360,906,760,15,14,17,16
263.949,317.090,1361,512,347055,255,0,255,255,255,938.104,772.654,21.868,3.835,0.719,3.749,938.108,772.657,21.868,934,765,15,10,17,15
51.975,102.805,268,150,68340,255,0,255,255,255,1004.407,775.343,19.440,2.110,0.326,2.077,1004.408,775.344,19.440,1002,772,15,6,8,10
70.012,126.285,361,188,92055,255,0,255,255,255,967.792,797.324,19.476,2.318,0.259,2.331,967.793,797.323,19.476,964,793,15,8,9,10
305.258,457.864,1574,688,401370,255,0,255,255,255,39.407,805.248,22.768,4.342,1.324,4.085,39.407,805.253,22.768,35,795,15,11,23,16
226.519,287.862,1168,419,297840,255,0,255,255,255,823.346,812.557,22.833,3.572,0.341,3.569,823.347,812.552,22.833,817,807,15,14,12,16
224.580,287.873,1158,441,295290,255,0,255,255,255,736.221,831.470,21.889,3.570,0.498,3.590,736.222,831.469,21.889,732,825,15,10,14,16
77.381,135.452,399,198,101745,255,0,255,255,255,616.286,857.586,19.719,2.414,0.260,2.403,616.287,857.587,19.719,613,853,15,8,9,10
120.823,197.196,623,290,158865,255,0,255,255,255,413.957,859.083,20.393,2.845,0.375,2.857,413.958,859.082,20.393,410,854,15,10,11,13
216.628,266.403,1117,415,284835,255,0,255,255,255,342.095,861.875,22.278,3.501,0.341,3.461,342.095,861.872,22.278,337,856,15,11,13,15
212.750,271.855,1097,402,279735,255,0,255,255,255,759.039,864.065,21.784,3.479,0.339,3.481,759.042,864.065,21.784,754,858,15,12,13,17
241.452,298.887,1245,456,317475,255,0,255,255,255,249.641,873.019,22.022,3.687,0.484,3.657,249.642,873.018,22.022,243,867,15,14,13,15
62.060,126.602,320,169,81600,255,0,255,255,255,553.497,876.347,19.856,2.263,0.380,2.262,553.498,876.347,19.856,550,873,15,8,9,11
206.544,357.070,1065,523,271575,255,0,255,255,255,110.040,875.239,21.837,3.636,0.756,3.639,110.041,875.239,21.837,104,868,15,12,15,15
306.422,352.349,1580,554,402900,255,0,255,255,255,74.727,886.327,22.130,4.048,0.726,4.070,74.727,886.319,22.130,70,878,15,12,18,15
104.920,180.861,541,257,137955,255,0,255,255,255,167.893,890.331,20.786,2.715,0.359,2.700,167.893,890.330,20.786,164,885,15,9,11,13
106.860,162.527,551,249,140505,255,0,255,255,255,60.820,895.205,20.938,2.696,0.252,2.700,60.820,895.205,20.938,57,891,15,9,9,13
81.648,149.623,421,210,107355,255,0,255,255,255,54.102,947.029,19.848,2.547,0.517,2.529,54.102,947.030,19.848,51,942,15,8,11,11
143.708,212.766,741,308,188955,255,0,255,255,255,699.289,123.848,23.229,3.066,0.432,3.004,699.290,123.848,23.229,694,119,16,12,10,15
179.005,238.126,923,369,235365,255,0,255,255,255,685.687,137.644,24.022,3.262,0.409,3.299,685.687,137.644,24.022,680,133,16,12,10,17
287.804,332.846,1484,525,378420,255,0,255,255,255,36.600,317.961,24.693,3.877,0.443,3.860,36.600,317.960,24.693,31,313,16,15,12,18
232.919,283.547,1201,453,306255,255,0,255,255,255,128.656,329.799,24.382,3.578,0.403,3.588,128.657,329.799,24.382,124,324,16,11,12,18
262.786,307.792,1355,501,345525,255,0,255,255,255,261.791,374.120,24.238,3.721,0.384,3.745,261.792,374.121,24.238,256,369,16,12,12,19
260.652,323.843,1344,509,342720,255,0,255,255,255,397.045,373.954,25.089,3.799,0.731,3.868,397.045,373.955,25.089,391,366,16,11,16,18
299.634,355.649,1545,536,393975,255,0,255,255,255,239.481,389.504,24.655,3.987,0.551,4.000,239.482,389.506,24.655,233,382,16,14,15,18
306.422,355.879,1580,530,402900,255,0,255,255,255,209.606,394.340,24.625,3.985,0.535,3.957,209.607,394.339,24.625,204,387,16,13,15,20
282.373,327.995,1456,518,371280,255,0,255,255,255,404.208,399.010,25.037,3.862,0.493,3.814,404.210,399.010,25.037,398,393,16,16,12,17
277.525,326.749,1431,494,364905,255,0,255,255,255,305.820,409.282,23.109,3.849,0.464,3.824,305.821,409.280,23.109,299,403,16,15,13,16
130.908,202.648,675,300,172125,255,0,255,255,255,360.444,428.713,22.233,2.980,0.466,2.981,360.445,428.712,22.233,356,424,16,13,10,13
113.454,173.443,585,287,149175,255,0,255,255,255,384.882,439.603,22.532,2.794,0.593,2.931,384.883,439.603,22.532,382,434,16,6,12,14
333.379,359.845,1719,563,438345,255,0,255,255,255,117.999,442.008,24.505,4.099,0.408,4.061,118.000,442.004,24.505,111,436,16,15,13,17
295.367,351.147,1523,530,388365,255,0,255,255,255,73.085,445.150,23.411,3.979,0.618,3.945,73.085,445.147,23.411,66,439,16,17,14,15
176.289,247.282,909,370,231795,255,0,255,255,255,848.910,470.834,23.108,3.243,0.337,3.258,848.911,470.835,23.108,844,466,16,12,11,15
152.435,208.734,786,329,200430,255,0,255,255,255,405.140,480.569,22.503,3.087,0.449,3.165,405.141,480.570,22.503,400,477,16,12,9,14
176.095,235.799,908,369,231540,255,0,255,255,255,41.555,486.474,23.758,3.253,0.485,3.284,41.555,486.474,23.758,37,480,16,9,13,15
106.666,165.346,550,253,140250,255,0,255,255,255,235.687,489.971,22.315,2.715,0.364,2.736,235.688,489.972,22.315,232,486,16,9,9,13
203.635,261.006,1050,414,267750,255,0,255,255,255,79.137,494.633,23.916,3.476,0.575,3.540,79.137,494.634,23.916,74,489,16,11,12,16
104.920,162.680,541,247,137955,255,0,255,255,255,400.516,494.423,21.584,2.698,0.303,2.720,400.517,494.423,21.584,397,490,16,9,10,12
146.811,249.303,757,376,193035,255,0,255,255,255,202.177,495.635,22.406,3.353,0.946,3.347,202.178,495.636,22.406,194,490,16,15,12,14
73.308,133.912,378,189,96390,255,0,255,255,255,957.204,496.378,20.828,2.406,0.404,2.387,957.205,496.378,20.828,953,493,16,9,8,11
215.853,388.821,1113,528,283815,255,0,255,255,255,13.058,498.261,23.984,3.576,0.626,3.561,13.058,498.261,23.984,7,492,16,12,13,18
315.537,355.562,1627,569,414885,255,0,255,255,255,456.820,502.766,24.064,4.003,0.486,4.019,456.820,502.767,24.064,450,496,16,14,14,19
304.094,351.016,1568,536,399840,255,0,255,255,255,887.328,506.212,24.499,3.987,0.514,3.928,887.322,506.208,24.499,880,500,16,14,13,20
102.399,164.571,528,247,134640,255,0,255,255,255,323.752,509.905,22.163,2.668,0.380,2.655,323.753,509.905,22.163,320,506,16,8,9,14
202.471,258.678,1044,409,266220,255,0,255,255,255,496.429,510.072,24.258,3.414,0.448,3.420,496.430,510.071,24.258,491,505,16,12,12,17
92.896,155.545,479,227,122145,255,0,255,255,255,387.430,513.315,21.687,2.592,0.359,2.643,387.431,513.315,21.687,384,509,16,8,10,13
294.010,358.304,1516,524,386580,255,0,255,255,255,183.633,513.336,23.921,3.916,0.416,3.950,183.634,513.338,23.921,177,506,16,14,15,17
282.373,330.049,1456,516,371280,255,0,255,255,255,623.860,515.688,23.955,3.915,0.595,3.876,623.860,515.692,23.955,619,508,16,12,15,17
146.423,203.424,755,313,192525,255,0,255,255,255,101.832,518.176,22.807,3.039,0.334,3.025,101.832,518.177,22.807,98,513,16,9,12,14
120.047,184.795,619,276,157845,255,0,255,255,255,225.772,534.365,22.838,2.842,0.430,2.873,225.773,534.365,22.838,222,530,16,8,11,15
315.149,372.945,1625,559,414375,255,0,255,255,255,484.895,537.190,24.599,3.976,0.388,3.954,484.898,537.186,24.599,478,531,16,15,13,18
127.223,184.937,656,284,167280,255,0,255,255,255,459.852,537.672,23.210,2.885,0.338,2.918,459.853,537.672,23.210,456,533,16,9,10,14
199.562,254.133,1029,408,262395,255,0,255,255,255,633.361,541.291,23.379,3.396,0.374,3.389,633.360,541.290,23.379,628,537,16,12,10,15
277.719,327.547,1432,510,365160,255,0,255,255,255,649.403,539.345,24.408,3.841,0.481,3.844,649.400,539.340,24.408,642,534,16,14,13,18
151.465,208.581,781,325,199155,255,0,255,255,255,533.440,539.201,23.826,3.074,0.359,3.053,533.442,539.201,23.826,529,535,16,10,10,15
302.155,495.320,1558,691,397290,255,0,255,255,255,104.238,548.913,24.508,4.751,1.805,4.461,104.239,548.915,24.508,98,541,16,14,24,16
90.957,148.236,469,219,119595,255,0,255,255,255,609.697,545.876,22.599,2.561,0.312,2.550,609.698,545.877,22.599,606,542,16,8,9,13
103.563,161.304,534,252,136170,255,0,255,255,255,134.704,563.356,22.228,2.675,0.381,2.712,134.704,563.356,22.228,131,559,16,8,10,13
117.138,173.126,604,270,154020,255,0,255,255,255,587.790,563.227,22.614,2.799,0.325,2.791,587.791,563.228,22.614,584,559,16,8,10,14
285.476,332.824,1472,512,375360,255,0,255,255,255,531.783,574.342,24.582,3.881,0.473,3.858,531.786,574.339,24.582,525,568,16,14,14,17
58.181,111.830,300,157,76500,255,0,255,255,255,245.883,599.500,20.957,2.175,0.232,2.189,245.883,599.500,20.957,243,596,16,7,8,11
218.762,275.133,1128,427,287640,255,0,255,255,255,125.972,600.330,23.105,3.544,0.522,3.577,125.972,600.329,23.105,121,594,16,11,13,15
306.616,347.530,1581,539,403155,255,0,255,255,255,174.841,601.804,22.955,4.024,0.547,3.987,174.841,601.800,22.955,168,595,16,15,13,16
84.751,141.855,437,214,111435,255,0,255,255,255,321.444,607.220,21.400,2.501,0.329,2.501,321.444,607.220,21.400,318,604,16,8,8,12
127.029,185.877,655,291,167025,255,0,255,255,255,106.797,611.206,23.360,2.881,0.380,2.906,106.797,611.207,23.360,102,608,16,10,9,15
110.545,168.755,570,252,145350,255,0,255,255,255,481.868,647.889,22.235,2.737,0.254,2.753,481.869,647.890,22.235,478,644,16,9,9,13
121.987,181.375,629,276,160395,255,0,255,255,255,387.030,655.397,22.302,2.848,0.346,2.825,387.031,655.397,22.302,383,651,16,9,9,14
6.400,25.819,33,30,8415,255,0,255,255,255,426.000,659.061,18.030,0.923,0.199,0.908,426.000,659.061,18.030,425,658,16,3,4,5
129.550,193.186,668,281,170340,255,0,255,255,255,444.343,664.096,22.028,2.918,0.300,2.889,444.344,664.096,22.028,440,660,16,10,10,14
144.484,207.959,745,317,189975,255,0,255,255,255,573.415,662.617,23.579,3.024,0.407,3.042,573.415,662.618,23.579,569,658,16,9,11,15
243.586,311.562,1256,493,320280,255,0,255,255,255,726.572,665.846,24.818,3.685,0.641,3.749,726.576,665.843,24.818,722,659,16,10,15,19
139.247,196.759,718,314,183090,255,0,255,255,255,473.279,671.163,22.760,2.976,0.367,2.992,473.280,671.163,22.760,469,667,16,9,10,14
211.974,304.208,1093,455,278715,255,0,255,255,255,342.260,678.065,23.256,3.806,1.111,3.506,342.261,678.069,23.256,334,673,16,16,15,15
116.557,178.873,601,265,153255,255,0,255,255,255,362.918,683.318,22.323,2.805,0.344,2.831,362.920,683.317,22.323,359,679,16,9,10,13
243.586,293.751,1256,451,320280,255,0,255,255,255,1003.156,693.447,22.648,3.664,0.359,3.662,1003.159,693.449,22.648,997,687,16,14,13,14
144.678,197.841,746,306,190230,255,0,255,255,255,298.390,700.094,22.055,3.020,0.291,3.058,298.391,700.093,22.055,294,695,16,9,11,13
154.762,222.873,798,326,203490,255,0,255,255,255,974.694,701.287,23.020,3.100,0.301,3.094,974.693,701.285,23.020,970,696,16,11,11,15
130.326,193.186,672,296,171360,255,0,255,255,255,336.055,702.894,23.249,2.920,0.398,2.936,336.056,702.893,23.249,332,698,16,9,11,15
286.446,433.564,1477,645,376635,255,0,255,255,255,85.288,713.825,24.696,4.664,1.751,4.250,85.289,713.827,24.696,79,706,16,13,24,16
124.314,176.994,641,282,163455,255,0,255,255,255,247.120,736.220,22.019,2.841,0.293,2.847,247.121,736.221,22.019,243,732,16,10,9,13
108.993,174.469,562,257,143310,255,0,255,255,255,981.336,738.701,20.400,2.754,0.329,2.800,981.338,738.702,20.400,977,734,16,10,10,10
109.381,169.990,564,263,143820,255,0,255,255,255,235.598,746.651,22.035,2.739,0.317,2.716,235.598,746.650,22.035,231,743,16,10,9,13
127.805,191.460,659,288,168045,255,0,255,255,255,443.466,746.228,22.147,2.887,0.323,2.897,443.467,746.227,22.147,440,741,16,9,11,13
140.023,198.464,722,297,184110,255,0,255,255,255,201.392,748.060,22.364,2.990,0.304,3.006,201.393,748.058,22.364,197,743,16,10,10,14
249.404,308.240,1286,489,327930,255,0,255,255,255,146.191,750.485,23.446,3.685,0.436,3.668,146.192,750.483,23.446,141,744,16,12,14,15
324.652,394.197,1674,583,426870,255,0,255,255,255,856.839,770.173,24.059,4.100,0.647,4.069,856.831,770.177,24.059,850,761,16,15,18,16
126.253,187.570,651,287,166005,255,0,255,255,255,694.438,776.685,22.590,2.875,0.361,2.917,694.437,776.685,22.590,691,772,16,8,11,14
189.089,444.075,975,547,248625,255,0,255,255,255,445.942,782.055,23.209,3.791,1.104,3.682,445.943,782.053,23.209,435,777,16,18,12,17
136.532,206.385,704,304,179520,255,0,255,255,255,87.338,783.582,22.800,2.968,0.339,2.952,87.338,783.582,22.800,82,779,16,10,10,14
